Name,general_data_name,model_representation_fn_path,model_composition_fn_path,general_train_rule,general_date,train_valid_loss,train_test_accuracy,train_loss,train_test_loss,train_accuracy,train_valid_accuracy
supervised/supervised_logic_complete_131,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_21,2020-01-29 14:04,0.3259766958653927,0.5157596915960312,0.010609992954414338,6.8417809009552,0.9978515625,0.9284752160310744
supervised/supervised_logic_complete_38,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_6,2020-01-29 16:11,0.04639480449259281,0.513671875,0.03548795329406858,2.6900486946105957,0.9896484375,0.9829943478107452
supervised/supervised_logic_complete_297,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_49,2020-01-29 16:15,0.2725837640464306,0.5114493519067764,0.02436645794659853,3.0154318809509277,0.9947265625,0.9102909415960312
supervised/supervised_logic_complete_75,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_12,2020-01-29 15:52,0.31892548501491547,0.5111462771892548,0.0521540466696024,2.6960816979408264,0.988671875,0.9171268790960312
supervised/supervised_logic_complete_252,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_42,2020-01-29 15:21,0.009594391245627776,0.5108432173728943,0.01053657466545701,2.883614420890808,0.9971162676811218,0.9970703125
supervised/supervised_logic_complete_138,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_23,2020-01-29 14:06,0.025371852796524763,0.5078125,0.0149239806458354,3.628264367580414,0.9976792275905608,0.9940395951271056
supervised/supervised_logic_complete_137,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_22,2020-01-29 14:06,0.234770018607378,0.5060614198446274,0.012006864277645943,9.981648445129396,0.99765625,0.9393857717514038
supervised/supervised_logic_complete_171,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_28,2020-01-29 14:33,0.14468739181756973,0.5027276426553726,0.015994202950969337,5.372399926185608,0.9982421875,0.9591527432203292
supervised/supervised_logic_complete_91,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_15,2020-01-29 13:45,0.03711060946807265,0.500505119562149,0.027436277735978364,3.5983224511146545,0.992405790090561,0.9880792051553726
supervised/supervised_logic_complete_2,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_0,2020-01-29 14:14,0.07033003494143486,0.4997979551553726,0.02326927622780204,2.995948612689972,0.9931870400905608,0.9708714932203292
supervised/supervised_logic_complete_173,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_28,2020-01-29 14:34,0.19514225050807,0.4988213926553726,0.010440092440694573,7.933292865753174,0.998046875,0.9620824307203292
supervised/supervised_logic_complete_160,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_26,2020-01-29 14:20,0.22277122363448143,0.49861934036016464,0.10228204410523176,2.720862627029419,0.9726792275905608,0.9232893288135527
supervised/supervised_logic_complete_267,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_44,2020-01-29 15:32,0.2614658698439598,0.4982489198446274,0.050513403862714766,4.879263758659363,0.990452665090561,0.916049301624298
supervised/supervised_logic_complete_39,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_6,2020-01-29 16:24,0.3222177252173424,0.4981479048728943,0.0979246849194169,3.635501325130462,0.972897517681122,0.8871228396892548
supervised/supervised_logic_complete_41,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_6,2020-01-29 14:14,0.3913349509239197,0.4948477894067764,0.082282087020576,5.8209980726242065,0.9744140625,0.875
supervised/supervised_logic_complete_1,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_0,2020-01-29 14:47,0.05858813971281051,0.49444369971752167,0.013911998341791331,2.8995126485824585,0.9962890625,0.9729256480932236
supervised/supervised_logic_complete_90,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_15,2020-01-29 13:45,0.031423494685441256,0.4942416548728943,0.02953497162088752,4.019765496253967,0.9916245400905608,0.9930630326271056
supervised/supervised_logic_complete_139,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_23,2020-01-29 14:07,0.008231266139773652,0.4929620176553726,0.008626621216535568,3.5977582335472107,0.9976792275905608,0.9970703125
supervised/supervised_logic_complete_299,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_49,2020-01-29 16:16,0.3893453851342201,0.49053744971752167,0.036265681684017184,4.34295266866684,0.988499540090561,0.8801858872175217
supervised/supervised_logic_complete_249,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_41,2020-01-29 15:19,0.21524567157030103,0.48983027786016464,0.029144031833857297,3.989299714565277,0.9929917275905608,0.9418440163135527
supervised/supervised_logic_complete_45,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_7,2020-01-29 16:05,0.31480632722377777,0.4867322146892547,0.1063284683972597,3.1854984164237976,0.9662339150905608,0.8970905095338821
supervised/supervised_logic_complete_3,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_0,2020-01-29 14:14,0.3356987461447716,0.4864965006709099,0.08320667538791895,4.735226273536682,0.9775390625,0.8928811997175217
supervised/supervised_logic_complete_47,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_7,2020-01-29 15:58,0.31467365473508835,0.4857556521892547,0.09015685543417933,5.78043258190155,0.9642807900905608,0.905307114124298
supervised/supervised_logic_complete_253,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_42,2020-01-29 15:20,0.005561817437410355,0.4831963926553726,0.005799990380182862,2.6218201518058777,0.998046875,0.998046875
supervised/supervised_logic_complete_263,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_43,2020-01-29 15:29,0.5555978938937187,0.482421875,0.03560900129377842,7.020850419998169,0.9896714150905608,0.8476225733757019
supervised/supervised_logic_complete_0,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_0,2020-01-29 13:45,0.0650522019714117,0.48094019293785095,0.014993353583849966,2.9685524106025696,0.996484375,0.972151130437851
supervised/supervised_logic_complete_29,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_4,2020-01-29 16:05,0.41153763234615326,0.48083917051553726,0.07458713259547949,5.609774947166443,0.9709673702716828,0.8773572146892548
supervised/supervised_logic_complete_244,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_40,2020-01-29 15:15,0.18927741423249245,0.47898706793785095,0.0740367628633976,2.65607088804245,0.9832261025905608,0.9438981711864473
supervised/supervised_logic_complete_142,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_23,2020-01-29 14:08,0.3026217073202133,0.4763604551553726,0.0996244166046381,3.041763186454773,0.9721162676811218,0.907260239124298
supervised/supervised_logic_complete_40,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_6,2020-01-29 15:58,0.4572354033589363,0.47615840286016464,0.3192041337490082,2.3562994599342346,0.8893152564764023,0.8046201467514038
supervised/supervised_logic_complete_175,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_29,2020-01-29 14:37,0.03745826054364443,0.47521550953388214,0.006630360498093069,2.678707778453827,0.9990234375,0.9940395951271056
supervised/supervised_logic_complete_27,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_4,2020-01-29 16:31,0.3639806061983109,0.47508081793785095,0.05953572662547231,3.693555891513825,0.9832261025905608,0.8818359375
supervised/supervised_logic_complete_19,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_3,2020-01-29 16:05,0.014075011713430284,0.4733970910310745,0.025162863172590737,3.054959774017334,0.9923828125,0.9950161576271056
supervised/supervised_logic_complete_143,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_23,2020-01-29 14:08,0.32511867582798004,0.47302667051553726,0.009130795672535896,6.442352294921875,0.9984375,0.9450767785310744
supervised/supervised_logic_complete_261,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_43,2020-01-29 15:28,0.4779044091701507,0.47265625,0.03968374980613589,3.932480812072754,0.991015625,0.8580953627824783
supervised/supervised_logic_complete_245,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_40,2020-01-29 15:15,0.35286523774266243,0.4719154089689255,0.023145689466036855,6.118550896644592,0.9943359375,0.919955551624298
supervised/supervised_logic_complete_254,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_42,2020-01-29 15:22,0.02059943974018097,0.4717470332980156,0.01517248353920877,3.1846489310264587,0.99609375,0.9940395951271056
supervised/supervised_logic_complete_250,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_41,2020-01-29 15:20,0.23406589776277545,0.4699959605932236,0.07150377798825502,2.709229052066803,0.9838120400905608,0.9343009144067764
supervised/supervised_logic_complete_174,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_29,2020-01-29 14:35,0.04475336242467165,0.4679418131709099,0.011127302516251802,2.8043139576911926,0.99765625,0.9919854551553726
supervised/supervised_logic_complete_251,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_41,2020-01-29 15:20,0.36695872247219086,0.4678071141242981,0.034568915236741306,6.864570736885071,0.989453125,0.9169248342514038
supervised/supervised_logic_complete_159,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_26,2020-01-29 14:20,0.1630087662488222,0.4656856134533882,0.022895067278295756,4.850544452667236,0.9939453125,0.9553475230932236
supervised/supervised_logic_complete_5,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_0,2020-01-29 14:14,0.4088018983602524,0.46150996536016464,0.06813712567090988,7.435128927230835,0.977757352590561,0.892106682062149
supervised/supervised_logic_complete_4,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_0,2020-01-29 14:14,0.4397897720336914,0.46150996536016464,0.1846715897321701,2.437903046607971,0.9468175560235976,0.8469490855932236
supervised/supervised_logic_complete_35,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_5,2020-01-29 16:11,0.26853250339627266,0.46147629618644714,0.04435458425432444,7.427181720733643,0.9861557900905608,0.9373316317796708
supervised/supervised_logic_complete_161,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_26,2020-01-29 14:22,0.2540913801640272,0.4611058756709099,0.01559734516777098,7.996546149253845,0.9937729775905608,0.9455818980932236
supervised/supervised_logic_complete_86,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_14,2020-01-29 13:45,0.13418829068541527,0.45740167051553726,0.05679423678666353,3.2606509923934937,0.9766314327716829,0.9317753165960312
supervised/supervised_logic_complete_71,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_11,2020-01-29 15:52,0.3367510288953781,0.4563914313912392,0.031049523130059244,6.621527671813965,0.990475642681122,0.9247373342514038
supervised/supervised_logic_complete_141,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_23,2020-01-29 14:07,0.19428690522909164,0.45544854551553726,0.010364222107455134,4.693376302719116,0.99921875,0.9429216086864473
supervised/supervised_logic_complete_34,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_5,2020-01-29 16:05,0.3434317708015442,0.45464035868644714,0.1770847223699093,3.621820986270905,0.9455193012952804,0.8659078627824783
supervised/supervised_logic_complete_78,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_13,2020-01-29 15:45,0.069898531306535,0.4530913233757019,0.030844364035874604,2.7738566994667053,0.990452665090561,0.9758553355932236
supervised/supervised_logic_complete_22,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_3,2020-01-29 16:05,0.296006016433239,0.4512392207980156,0.14161224998533725,2.328594744205475,0.9577091008424758,0.8818359375
supervised/supervised_logic_complete_268,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_44,2020-01-29 15:32,0.4017699807882309,0.4504310339689255,0.21926949620246888,3.2473738193511963,0.9331456810235976,0.8531115353107452
supervised/supervised_logic_complete_84,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_14,2020-01-29 13:45,0.13944809138774872,0.4481074884533882,0.06419297978281975,3.601094663143158,0.9757008284330368,0.9335263967514038
supervised/supervised_logic_complete_176,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_29,2020-01-29 14:37,0.06515808124095201,0.44487473368644714,0.018047603918239473,2.985102951526642,0.9951171875,0.9900323301553726
supervised/supervised_logic_complete_69,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_11,2020-01-29 15:32,0.2445227988064289,0.44484105706214905,0.03365587759763002,4.029982686042786,0.9916015625,0.9308997839689256
supervised/supervised_logic_complete_262,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_43,2020-01-29 15:29,0.39206480234861374,0.4367928355932236,0.12125561200082302,2.727272868156433,0.9613970577716828,0.8506869673728943
supervised/supervised_logic_complete_94,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_15,2020-01-29 13:45,0.32444584369659424,0.4353111535310745,0.201555435359478,3.5851622223854065,0.9453010112047197,0.896012932062149
supervised/supervised_logic_complete_6,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_1,2020-01-29 14:14,0.06366687547415495,0.4319773688912392,0.03574733678251505,3.455371260643006,0.9887178301811218,0.9790880978107452
supervised/supervised_logic_complete_18,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_3,2020-01-29 16:05,0.045663260854780674,0.4288456365466118,0.02486340645700693,3.1105682849884033,0.993359375,0.9872036576271056
supervised/supervised_logic_complete_33,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_5,2020-01-29 16:11,0.22665604576468468,0.4285425618290901,0.05051973555237055,5.17229163646698,0.9881089150905608,0.9395878165960312
supervised/supervised_logic_complete_7,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_1,2020-01-29 14:14,0.054887755773961544,0.4283741936087608,0.0307064238935709,3.4930059909820557,0.9908203125,0.9830953627824784
supervised/supervised_logic_complete_182,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_30,2020-01-29 14:39,0.017480529379099607,0.4257138967514038,0.00987781814765185,3.8571778535842896,0.9974609375,0.9969692826271056
supervised/supervised_logic_complete_150,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_25,2020-01-29 14:19,0.009911197354085743,0.4241648688912392,0.006655484926886857,3.5536158084869385,0.9984375,0.998046875
supervised/supervised_logic_complete_92,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_15,2020-01-29 13:45,0.02723298640921712,0.42335668206214905,0.030634474474936724,4.135864794254303,0.9908203125,0.9909078627824784
supervised/supervised_logic_complete_79,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_13,2020-01-29 15:52,0.06298378435894847,0.41938307881355286,0.021774151222780348,3.4057573676109314,0.99453125,0.981916755437851
supervised/supervised_logic_complete_70,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_11,2020-01-29 15:58,0.2791138291358948,0.41934940963983536,0.11820746883749962,3.182019293308258,0.9732881426811218,0.8959119021892548
supervised/supervised_logic_complete_152,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_25,2020-01-29 14:19,0.026369100902229548,0.4187095910310745,0.01332628345116973,3.684118688106537,0.9974839150905608,0.9929620176553726
supervised/supervised_logic_complete_12,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_2,2020-01-29 15:52,0.023256462533026937,0.4124461188912392,0.032915941718965766,3.512331247329712,0.9863970577716829,0.9909078627824784
supervised/supervised_logic_complete_154,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_25,2020-01-29 14:19,0.3073735907673836,0.41163793206214905,0.11501160673797133,3.030174672603607,0.9702320784330368,0.8977640122175217
supervised/supervised_logic_complete_8,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_1,2020-01-29 16:05,0.08768589794635773,0.4112675115466118,0.04823753908276558,3.5634227991104126,0.9871553301811218,0.972151130437851
supervised/supervised_logic_complete_10,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_1,2020-01-29 14:14,0.34069330990314484,0.4080347493290901,0.17050530761480331,3.22287780046463,0.9482881426811218,0.8797817826271057
supervised/supervised_logic_complete_9,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_1,2020-01-29 15:52,0.3166247718036175,0.4062836766242981,0.07881007622927427,5.099008560180664,0.9762408077716828,0.8987405747175217
supervised/supervised_logic_complete_20,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_3,2020-01-29 16:05,0.03369474085047841,0.40382543206214905,0.036456847190856935,3.1997950673103333,0.9877412676811218,0.9939385801553726
supervised/supervised_logic_complete_93,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_15,2020-01-29 13:45,0.2513510212302208,0.40183863043785095,0.04533372586593032,4.754760384559631,0.991015625,0.9141971915960312
supervised/supervised_logic_complete_80,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_13,2020-01-29 14:14,0.0935976980254054,0.4015692323446274,0.03875826233997941,3.171631157398224,0.9892578125,0.9680428355932236
supervised/supervised_logic_complete_23,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_3,2020-01-29 16:05,0.5097470209002495,0.4014682099223137,0.0645026832818985,7.470632791519165,0.978021600842476,0.8579943478107452
supervised/supervised_logic_complete_85,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_14,2020-01-29 13:45,0.14599308371543884,0.40099676698446274,0.04562429012730718,3.3877193927764893,0.9811466008424758,0.9307987540960312
supervised/supervised_logic_complete_11,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_1,2020-01-29 16:21,0.522726908326149,0.4001212269067764,0.05807508286088705,7.778576374053955,0.9802964150905608,0.892073005437851
supervised/supervised_logic_complete_95,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_15,2020-01-29 13:45,0.3075880631804466,0.3971915394067764,0.05232800263911486,6.402597427368164,0.9840073525905608,0.9115705788135527
supervised/supervised_logic_complete_256,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_42,2020-01-29 15:24,0.18106259405612943,0.39453125,0.08466323483735323,2.72560977935791,0.9779526650905608,0.9427195638418198
supervised/supervised_logic_complete_257,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_42,2020-01-29 15:25,0.31566913798451424,0.39304956793785095,0.02813356081023812,8.114513993263245,0.9920151650905608,0.8978650271892548
supervised/supervised_logic_complete_178,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_29,2020-01-29 14:38,0.21120434254407883,0.38907597213983536,0.0703174052760005,3.5273701548576355,0.9838350176811218,0.9359846413135527
supervised/supervised_logic_complete_255,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_42,2020-01-29 15:23,0.2254037968814373,0.3857085108757019,0.024848745670169592,5.484815239906311,0.994358915090561,0.9331559836864473
supervised/supervised_logic_complete_181,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_30,2020-01-29 14:39,0.012172030052170156,0.3819369599223137,0.009531385451555251,3.901175081729889,0.997311580181122,0.99609375
supervised/supervised_logic_complete_151,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_25,2020-01-29 14:19,0.01249127951450646,0.3818359375,0.0033186646760441363,3.969385862350464,0.9994140625,0.9959927201271056
supervised/supervised_logic_complete_180,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_30,2020-01-29 14:39,0.018834879621863365,0.380859375,0.015512716863304375,3.905366003513336,0.9957720577716828,0.9930630326271056
supervised/supervised_logic_complete_21,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_3,2020-01-29 15:58,0.3834479823708534,0.37341729551553726,0.08841328546404839,4.350382149219513,0.9736787676811218,0.8713631480932236
supervised/supervised_logic_complete_13,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_2,2020-01-29 15:52,0.022139851469546556,0.37257543206214905,0.03260578857734799,4.273221969604492,0.9873276650905608,0.9900323301553726
supervised/supervised_logic_complete_153,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_25,2020-01-29 14:19,0.13797183148562908,0.3582974150776863,0.00676538780098781,6.174545168876648,0.99921875,0.9499595910310744
supervised/supervised_logic_complete_14,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_2,2020-01-29 16:21,0.02914879284799099,0.357421875,0.04204486636444926,3.925086319446564,0.982709100842476,0.9889547377824784
supervised/supervised_logic_complete_183,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_30,2020-01-29 14:39,0.1073763333261013,0.3572198301553726,0.031745896115899085,6.37110698223114,0.9922104775905608,0.9697939157485962
supervised/supervised_logic_complete_17,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_2,2020-01-29 16:05,0.1604922041296959,0.3474542051553726,0.06680494416505098,14.402793645858765,0.9771943926811218,0.9535627663135527
supervised/supervised_logic_complete_102,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_17,2020-01-29 13:45,0.1019032560288906,0.34711745381355286,0.01905932668596506,4.457372963428497,0.9951401650905608,0.9556169211864473
supervised/supervised_logic_complete_81,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_13,2020-01-29 15:52,0.38000163435935974,0.34705010801553726,0.06836084350943565,6.542366623878479,0.9818589150905608,0.9118399769067764
supervised/supervised_logic_complete_15,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_2,2020-01-29 15:52,0.1363486312329769,0.3468480631709099,0.07170479279011488,8.346799373626709,0.9770220577716828,0.9565934836864473
supervised/supervised_logic_complete_155,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_25,2020-01-29 14:20,0.20880426466464996,0.34519800543785095,0.004344013764057309,11.753188610076904,0.9994140625,0.9467268288135527
